DESCRIPTION,VIDEOA,VIDEOB,VIDEOC
lean the book against the plate,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_plate/lean_the_book_against_the_plate-2017-03-19-223830.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_plate/lean_the_book_against_the_plate-2017-03-19-223855.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_plate/lean_the_book_against_the_plate-2017-03-19-223907.mp4
lean the book against the cup,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_cup/lean_the_book_against_the_cup-2017-03-19-223920.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_cup/lean_the_book_against_the_cup-2017-03-19-223931.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_cup/lean_the_book_against_the_cup-2017-03-19-223943.mp4
lean the book against the disc,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_disc/lean_the_book_against_the_disc-2017-03-19-223956.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_disc/lean_the_book_against_the_disc-2017-03-19-224007.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_disc/lean_the_book_against_the_disc-2017-03-19-224021.mp4
lean the book against the blackboard,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_blackboard/lean_the_book_against_the_blackboard-2017-03-19-224045.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_blackboard/lean_the_book_against_the_blackboard-2017-03-19-224054.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_blackboard/lean_the_book_against_the_blackboard-2017-03-19-224105.mp4
lean the book against the bottle,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bottle/lean_the_book_against_the_bottle-2017-03-19-224119.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bottle/lean_the_book_against_the_bottle-2017-03-19-224130.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bottle/lean_the_book_against_the_bottle-2017-03-19-224144.mp4
lean the book against the grape,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_grape/lean_the_book_against_the_grape-2017-03-19-224153.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_grape/lean_the_book_against_the_grape-2017-03-19-224200.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_grape/lean_the_book_against_the_grape-2017-03-19-224217.mp4
lean the book against the apple,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_apple/lean_the_book_against_the_apple-2017-03-19-224230.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_apple/lean_the_book_against_the_apple-2017-03-19-224255.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_apple/lean_the_book_against_the_apple-2017-03-19-224308.mp4
lean the book against the banana,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_banana/lean_the_book_against_the_banana-2017-03-19-224321.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_banana/lean_the_book_against_the_banana-2017-03-19-224338.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_banana/lean_the_book_against_the_banana-2017-03-19-224355.mp4
lean the book against the bowl,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bowl/lean_the_book_against_the_bowl-2017-03-19-224406.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bowl/lean_the_book_against_the_bowl-2017-03-19-224431.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_bowl/lean_the_book_against_the_bowl-2017-03-19-224455.mp4
lean the book against the knife,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_knife/lean_the_book_against_the_knife-2017-03-19-224509.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_knife/lean_the_book_against_the_knife-2017-03-19-224523.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_book_against_the_knife/lean_the_book_against_the_knife-2017-03-19-224539.mp4
lean the bottle against the block,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_block/lean_the_bottle_against_the_block-2017-03-19-224941.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_block/lean_the_bottle_against_the_block-2017-03-19-225009.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_block/lean_the_bottle_against_the_block-2017-03-19-225034.mp4
lean the bottle against the ball,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_ball/lean_the_bottle_against_the_ball-2017-03-19-225059.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_ball/lean_the_bottle_against_the_ball-2017-03-19-225124.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_ball/lean_the_bottle_against_the_ball-2017-03-19-225149.mp4
lean the bottle against the plate,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_plate/lean_the_bottle_against_the_plate-2017-03-19-225214.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_plate/lean_the_bottle_against_the_plate-2017-03-19-225222.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_plate/lean_the_bottle_against_the_plate-2017-03-19-225247.mp4
lean the bottle against the cup,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_cup/lean_the_bottle_against_the_cup-2017-03-19-225255.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_cup/lean_the_bottle_against_the_cup-2017-03-19-225303.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_cup/lean_the_bottle_against_the_cup-2017-03-19-225317.mp4
lean the bottle against the disc,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_disc/lean_the_bottle_against_the_disc-2017-03-19-225341.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_disc/lean_the_bottle_against_the_disc-2017-03-19-225406.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_disc/lean_the_bottle_against_the_disc-2017-03-19-225414.mp4
lean the bottle against the book,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_book/lean_the_bottle_against_the_book-2017-03-19-225425.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_book/lean_the_bottle_against_the_book-2017-03-19-225449.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_book/lean_the_bottle_against_the_book-2017-03-19-225514.mp4
lean the bottle against the blackboard,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_blackboard/lean_the_bottle_against_the_blackboard-2017-03-19-225528.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_blackboard/lean_the_bottle_against_the_blackboard-2017-03-19-225539.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_blackboard/lean_the_bottle_against_the_blackboard-2017-03-19-225548.mp4
lean the bottle against the grape,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_grape/lean_the_bottle_against_the_grape-2017-03-19-225602.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_grape/lean_the_bottle_against_the_grape-2017-03-19-225610.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_grape/lean_the_bottle_against_the_grape-2017-03-19-225617.mp4
lean the bottle against the apple,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_apple/lean_the_bottle_against_the_apple-2017-03-19-225625.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_apple/lean_the_bottle_against_the_apple-2017-03-19-225633.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_apple/lean_the_bottle_against_the_apple-2017-03-19-225657.mp4
lean the bottle against the banana,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_banana/lean_the_bottle_against_the_banana-2017-03-19-225705.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_banana/lean_the_bottle_against_the_banana-2017-03-19-225713.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_banana/lean_the_bottle_against_the_banana-2017-03-19-225721.mp4
lean the bottle against the bowl,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_bowl/lean_the_bottle_against_the_bowl-2017-03-19-225731.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_bowl/lean_the_bottle_against_the_bowl-2017-03-19-225738.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_bowl/lean_the_bottle_against_the_bowl-2017-03-19-225746.mp4
lean the bottle against the knife,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_knife/lean_the_bottle_against_the_knife-2017-03-19-225754.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_knife/lean_the_bottle_against_the_knife-2017-03-19-225807.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_knife/lean_the_bottle_against_the_knife-2017-03-19-225831.mp4
lean the bottle against the pencil,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_pencil/lean_the_bottle_against_the_pencil-2017-03-19-225843.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_pencil/lean_the_bottle_against_the_pencil-2017-03-19-225851.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_bottle_against_the_pencil/lean_the_bottle_against_the_pencil-2017-03-19-225859.mp4
lean the grape against the block,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_block/lean_the_grape_against_the_block-2017-03-19-225914.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_block/lean_the_grape_against_the_block-2017-03-19-225924.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_block/lean_the_grape_against_the_block-2017-03-19-225931.mp4
lean the grape against the ball,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_ball/lean_the_grape_against_the_ball-2017-03-19-225939.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_ball/lean_the_grape_against_the_ball-2017-03-19-225950.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_ball/lean_the_grape_against_the_ball-2017-03-19-230002.mp4
lean the grape against the plate,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_plate/lean_the_grape_against_the_plate-2017-03-19-230011.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_plate/lean_the_grape_against_the_plate-2017-03-19-230027.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_plate/lean_the_grape_against_the_plate-2017-03-19-230042.mp4
lean the grape against the cup,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_cup/lean_the_grape_against_the_cup-2017-03-19-230052.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_cup/lean_the_grape_against_the_cup-2017-03-19-230104.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_cup/lean_the_grape_against_the_cup-2017-03-19-230128.mp4
lean the grape against the disc,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_disc/lean_the_grape_against_the_disc-2017-03-19-230139.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_disc/lean_the_grape_against_the_disc-2017-03-19-230154.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_disc/lean_the_grape_against_the_disc-2017-03-19-230218.mp4
lean the grape against the book,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_book/lean_the_grape_against_the_book-2017-03-19-230230.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_book/lean_the_grape_against_the_book-2017-03-19-230241.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_book/lean_the_grape_against_the_book-2017-03-19-230305.mp4
lean the grape against the blackboard,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_blackboard/lean_the_grape_against_the_blackboard-2017-03-19-230316.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_blackboard/lean_the_grape_against_the_blackboard-2017-03-19-230323.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_blackboard/lean_the_grape_against_the_blackboard-2017-03-19-230330.mp4
lean the grape against the bottle,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bottle/lean_the_grape_against_the_bottle-2017-03-19-230338.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bottle/lean_the_grape_against_the_bottle-2017-03-19-230347.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bottle/lean_the_grape_against_the_bottle-2017-03-19-230401.mp4
lean the grape against the apple,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_apple/lean_the_grape_against_the_apple-2017-03-19-230415.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_apple/lean_the_grape_against_the_apple-2017-03-19-230433.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_apple/lean_the_grape_against_the_apple-2017-03-19-230448.mp4
lean the grape against the banana,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_banana/lean_the_grape_against_the_banana-2017-03-19-230502.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_banana/lean_the_grape_against_the_banana-2017-03-19-230511.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_banana/lean_the_grape_against_the_banana-2017-03-19-230520.mp4
lean the grape against the bowl,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bowl/lean_the_grape_against_the_bowl-2017-03-19-230528.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bowl/lean_the_grape_against_the_bowl-2017-03-19-230547.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_bowl/lean_the_grape_against_the_bowl-2017-03-19-230556.mp4
lean the grape against the knife,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_knife/lean_the_grape_against_the_knife-2017-03-19-230605.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_knife/lean_the_grape_against_the_knife-2017-03-19-230618.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_knife/lean_the_grape_against_the_knife-2017-03-19-230626.mp4
lean the grape against the pencil,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_pencil/lean_the_grape_against_the_pencil-2017-03-19-230636.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_pencil/lean_the_grape_against_the_pencil-2017-03-19-230646.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_grape_against_the_pencil/lean_the_grape_against_the_pencil-2017-03-19-230656.mp4
lean the apple against the block,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_block/lean_the_apple_against_the_block-2017-03-19-230705.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_block/lean_the_apple_against_the_block-2017-03-19-230730.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_block/lean_the_apple_against_the_block-2017-03-19-230755.mp4
lean the apple against the plate,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_plate/lean_the_apple_against_the_plate-2017-03-19-230820.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_plate/lean_the_apple_against_the_plate-2017-03-19-230845.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_plate/lean_the_apple_against_the_plate-2017-03-19-230910.mp4
lean the apple against the cup,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_cup/lean_the_apple_against_the_cup-2017-03-19-230935.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_cup/lean_the_apple_against_the_cup-2017-03-19-231245.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_cup/lean_the_apple_against_the_cup-2017-03-19-231315.mp4
lean the apple against the disc,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_disc/lean_the_apple_against_the_disc-2017-03-19-231343.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_disc/lean_the_apple_against_the_disc-2017-03-19-231415.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_disc/lean_the_apple_against_the_disc-2017-03-19-231445.mp4
lean the apple against the book,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_book/lean_the_apple_against_the_book-2017-03-19-231543.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_book/lean_the_apple_against_the_book-2017-03-19-231621.mp4,https://s3.amazonaws.com/voxsim-videos/video/lean_the_apple_against_the_book/lean_the_apple_against_the_book-2017-03-19-231647.mp4
